date,observers,site_id,round,plot_id,transect_id,transect_section,sample_code,behaviour,caste,flower_code,flower_species,bee_code,bee_species,caught,photo_series,notes
2024-07-02,AD,sandhu_ladnertrunk,2024_r3,d,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,,,,,,  ,,
2024-07-02,AD,sandhu_ladnertrunk,2024_r3,d,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,,,,,,  ,,
2024-07-02,AD,sandhu_ladnertrunk,2024_r3,d,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,,,,,,  ,,
2024-07-02,AD,sandhu_ladnertrunk,2024_r3,d,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,,ropa,rorippa_palustris,boru,bombus_rufocinctus,  ,,w or m
2024-07-02,AD,sandhu_ladnertrunk,2024_r3,d,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,w,,,bovo,bombus_vosnesenskii,  ,,pollen
2024-07-02,AD,lbf_ladnertrunk,2024_r3,p2,full-plot,net-floral,lbf_ladnertrunk_2_p2_full-plot_net-floral,flying,,,,,,  ,,
2024-07-02,RG,lbf_ladnertrunk,2024_r3,d,full-plot,net-floral,lbf_ladnertrunk_2_d _full-plot_net-floral,flying,,,,,,  ,,impatiens maybe
2024-07-02,RG,lbf_ladnertrunk,2024_r3,d,full-plot,net-floral,lbf_ladnertrunk_2_d _full-plot_net-floral,resting,,ruul,rubus_ulmifolius,boru,bombus_rufocinctus,  ,,M or W resting on a leaf. Likely a w but didn't see pollen before it flew away
2024-07-03,NC,surjit_168,2024_r3,p1,full-plot,net-floral,surjit_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,surjit_168,2024_r3,p1,full-plot,net-floral,surjit_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,AD,avtar_168,2024_r3,p2,full-plot,net-floral,avtar_168_2_p2_full-plot_net-floral,flying,,,,boru,bombus_rufocinctus,  ,July 3 Bee 2,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,resting,m,,,boru,bombus_rufocinctus,  ,July 3 Bee 4,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,resting,m,,,boru,bombus_rufocinctus,  ,July 3 Bee 5,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,flying,,,,,,  ,,
2024-07-03,NC,avtar_168,2024_r3,p1,full-plot,net-floral,avtar_168_2_p1_full-plot_net-floral,nest_searching,,,,,,  ,,
2024-07-03,RG,avtar_168,2024_r3,d,full-plot,net-floral,avtar_168_2_d _full-plot_net-floral,foraging,w,rare,ranunculus_repens,boru,bombus_rufocinctus,  ,July 3 Bee 6,"pollen, photo"
2025-04-03,TK,lbf_ladnertrunk,2025_r1,p1,full-plot,net-floral,lbf_ladnertrunk_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-04-03,TK,lbf_ladnertrunk,2025_r1,p2,full-plot,net-floral,lbf_ladnertrunk_NS_p2_full-plot_net-floral,foraging,,,,,,n,,
2025-04-04,RG,chong_68,2025_r1,p2,full-plot,net-floral,chong_68_NS_p2_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-05,RG,bks_68,2025_r1,d,full-plot,net-floral,bks_68_NS_d _full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-06,RG,bks_68,2025_r1,p2,full-plot,net-floral,bks_68_NS_p2_full-plot_net-floral,flying,q,,,bomi,bombus_mixtus,n,,
2025-04-09,RG,chong_96,2025_r1,p1,full-plot,net-floral,chong_96_NS_p1_full-plot_net-floral,flying,q,taof,taraxacum_officinale,,,n,,
2025-04-09,RG,chong_96,2025_r1,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,nest_searching,q,cahi,cardamine_hirsuta,,,n,,
2025-04-09,RG,chong_96,2025_r1,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,foraging,q,,,,,n,,
2025-04-09,RG,chong_96,2025_r1,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,foraging,q,,,,,n,,
2025-04-09,RG,chong_96,2025_r1,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,foraging,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p1,full-plot,net-floral,bks_96_NS_p1_full-plot_net-floral,foraging,q,,,bomi,bombus_mixtus,n,,
2025-04-09,RG,bks_96,2025_r1,p1,full-plot,net-floral,bks_96_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p1,full-plot,net-floral,bks_96_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p1,full-plot,net-floral,bks_96_NS_p1_full-plot_net-floral,foraging,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bomi,bombus_impatiens,n,,
2025-04-09,RG,bks_96,2025_r1,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bomi,bombus_impatiens,n,,
2025-04-09,RG,bks_96,2025_r1,d,full-plot,net-floral,bks_96_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-09,RG,bks_96,2025_r1,d,full-plot,net-floral,bks_96_NS_d _full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-14,RG,gwb_neaves,2025_r1,p1,full-plot,net-floral,gwb_neaves_NS_p1_full-plot_net-floral,flying,q,,,,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,p2,full-plot,net-floral,gwb_neaves_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-14,RG,gwb_neaves,2025_r1,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-18,RG,avtar_168,2025_r1,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-18,RG,avtar_168,2025_r1,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-18,RG,avtar_168,2025_r1,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,,,n,,
2025-04-18,RG,avtar_168,2025_r1,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,,,n,,
2025-04-18,RG,avtar_168,2025_r1,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-18,RG,avtar_168,2025_r1,d,full-plot,net-floral,avtar_168_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,surjit_168,2025_r1,p1,full-plot,net-floral,surjit_168_NS_p1_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,surjit_168,2025_r1,p1,full-plot,net-floral,surjit_168_NS_p1_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-18,RG,surjit_168,2025_r1,p1,full-plot,net-floral,surjit_168_NS_p1_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,p2,full-plot,net-floral,bks_56_NS1_p2_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,p2,full-plot,net-floral,bks_56_NS1_p2_full-plot_net-floral,foraging,q,,,bomi,bombus_mixtus,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,foraging,q,crmo,crataegus_monogy,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bks_56,2025_r1,d,full-plot,net-floral,bks_56_NS1_d _full-plot_net-floral,flying,q,,,,,n,,
2025-04-27,RG,sandhu_ladnertrunk,2025_r2,p1,full-plot,net-floral,sandhu_ladnertrunk_NS_p1_full-plot_net-floral,nest_searching,q,,,,,n,,
2025-04-27,RG,sandhu_ladnertrunk,2025_r2,p1,full-plot,net-floral,sandhu_ladnertrunk_NS_p1_full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-27,RG,sandhu_ladnertrunk,2025_r2,p2,full-plot,net-floral,sandhu_ladnertrunk_NS_p2_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-27,RG,sandhu_ladnertrunk,2025_r2,p2,full-plot,net-floral,sandhu_ladnertrunk_NS_p2_full-plot_net-floral,foraging,q,,,boim,bombus_impatiens,n,,
2025-04-27,RG,sandhu_ladnertrunk,2025_r2,p2,full-plot,net-floral,sandhu_ladnertrunk_NS_p2_full-plot_net-floral,nest_searching,q,,,,,n,,
2025-04-27,RG,lbf_ladnertrunk,2025_r2,d,full-plot,net-floral,lbf_ladnertrunk_NS_d _full-plot_net-floral,nest_searching,q,,,,,n,,
2025-04-29,RG,chong_68,2025_r2,d,full-plot,net-floral,chong_68_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boru,bombus_rufocinctus,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bovo,bombus_vosnesenskii,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,p1,full-plot,net-floral,bks_68_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-29,RG,bks_68,2025_r2,d,full-plot,net-floral,bks_68_NS_d _full-plot_net-floral,flying,q,,,,,n,,
2025-04-29,RG,bks_68,2025_r2,p2,full-plot,net-floral,bks_68_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-30,RG,bates_57b,2025_r2,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-30,RG,bates_57b,2025_r2,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-04-30,RG,bates_57b,2025_r2,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,resting,m,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bohu,bombus_huntii,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bome,bombus_melanopygus,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bome,bombus_melanopygus,n,,
2025-04-30,RG,bates_57b,2025_r2,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,nest_searching,q,,,,,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bates_57b,2025_r2,d,full-plot,net-floral,bates_57b_NS_d _full-plot_net-floral,foraging,m,taof,taraxacum_officinale,boim,bombus_impatiens,n,,
2025-04-30,RG,bks_56,2025_r2,d,full-plot,net-floral,bks_56_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bks_56,2025_r2,d,full-plot,net-floral,bks_56_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bks_56,2025_r2,d,full-plot,net-floral,bks_56_NS_d _full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-30,RG,bks_56,2025_r2,d,full-plot,net-floral,bks_56_NS_d _full-plot_net-floral,flying,,,,,,n,,
2025-04-30,RG,bks_56,2025_r2,d,full-plot,net-floral,bks_56_NS_d _full-plot_net-floral,flying,,,,,,n,,
2025-05-01,RG,bks_96,2025_r2,p1,full-plot,net-floral,bks_96_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-05-01,RG,bks_96,2025_r2,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,flying,,,,,,n,,
2025-05-01,RG,bks_96,2025_r2,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,flying,,vaco,vaccinium_corymbosum,,,n,,
2025-05-01,RG,bks_96,2025_r2,p2,full-plot,net-floral,bks_96_NS_p2_full-plot_net-floral,foraging,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,bks_96,2025_r2,d,full-plot,net-floral,bks_96_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,bks_96,2025_r2,d,full-plot,net-floral,bks_96_NS_d _full-plot_net-floral,nest_searching,q,,,bomi,bombus_mixtus,n,,
2025-05-01,RG,bks_96,2025_r2,d,full-plot,net-floral,bks_96_NS_d _full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,chong_96,2025_r2,d,full-plot,net-floral,chong_96_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,chong_96,2025_r2,d,full-plot,net-floral,chong_96_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,chong_96,2025_r2,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,nest_searching,q,,,bovo,bombus_vosnesenskii,n,,
2025-05-01,RG,chong_96,2025_r2,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,flying,,,,,,n,,
2025-05-01,RG,chong_96,2025_r2,p2,full-plot,net-floral,chong_96_NS_p2_full-plot_net-floral,flying,w,,,bomi,bombus_mixtus,n,,
2025-05-01,RG,chong_96,2025_r2,p1,full-plot,net-floral,chong_96_NS_p1_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-01,RG,chong_96,2025_r2,p1,full-plot,net-floral,chong_96_NS_p1_full-plot_net-floral,flying,,vaco,vaccinium_corymbosum,,,n,,
2025-05-01,RG,chong_96,2025_r2,p1,full-plot,net-floral,chong_96_NS_p1_full-plot_net-floral,foraging,,,,,,n,,
2025-05-06,RG,gwb_neaves,2025_r2,p2,full-plot,net-floral,gwb_neaves_NS_p2_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-06,RG,gwb_neaves,2025_r2,p1,full-plot,net-floral,gwb_neaves_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-05-06,RG,gwb_neaves,2025_r2,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,flying,,,,,,n,,
2025-05-06,RG,gwb_neaves,2025_r2,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-06,RG,gwb_neaves,2025_r2,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-06,RG,gwb_neaves,2025_r2,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-06,RG,gwb_neaves,2025_r2,d,full-plot,net-floral,gwb_neaves_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-05-06,RG,bks_neaves,2025_r2,d,full-plot,net-floral,bks_neaves_NS_d _full-plot_net-floral,flying,,,,,,n,,
2025-05-06,RG,bks_neaves,2025_r2,p1,full-plot,net-floral,bks_neaves_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-05-06,RG,bks_neaves,2025_r2,p1,full-plot,net-floral,bks_neaves_NS_p1_full-plot_net-floral,flying,,,,,,n,,
2025-05-13,RG,avtar_168,2025_r2,p1,full-plot,net-floral,avtar_168_NS_p1_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,n,,
2025-05-13,RG,avtar_168,2025_r2,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,n,,
2025-05-13,RG,avtar_168,2025_r2,p2,full-plot,net-floral,avtar_168_NS_p2_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-05-13,RG,avtar_168,2025_r2,d,full-plot,net-floral,avtar_168_NS_d _full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-03,TK,lbf_ladnertrunk,2025_r1,p1,full-plot,net-floral,lbf_ladnertrunk_NS_p1_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-13,TK,sandhu_ladnertrunk,2025_r1,p2,full-plot,net-floral,sandhu_ladnertrunk_NS_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,,,n,,
2025-04-13,TK,sandhu_ladnertrunk,2025_r1,p2,full-plot,net-floral,sandhu_ladnertrunk_NS_p2_full-plot_net-floral,flying,q,,,,,n,,
2025-04-11,RG,bates_57b,2025_r1,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,foraging,m,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bohu,bombus_huntii,n,,
2025-04-11,RG,bates_57b,2025_r1,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,flying,q,,,,,n,,
2025-04-11,RG,bates_57b,2025_r1,p1,full-plot,net-floral,bates_57b_NS_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,p2,full-plot,net-floral,bates_57b_NS_p2_full-plot_net-floral,foraging,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,nest_searching,q,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,flying,,,,,,n,,
2025-04-11,RG,bates_57b,2025_r1,d,full-plot,net-floral,bates_57b_NS_d_full-plot_net-floral,flying,,,,,,n,,
2025-06-18,AH,bates_57b,2025_r3,p2,full-plot,net-floral,bates_57b__p2_full-plot_net-floral,flying,,,,,,n,,
